mb_code16,sa1_code16,sa2_code16,sa2_name,sa3_code16,sa3_name,lga_name,uhi_mean,canopy_pct,grass_pct,shrub_pct,any_veg_pct,shrub_tree_pct,tree_03_10_pct,tree_10_15_pct,tree_15plus_pct,mb_category,dwellings,persons,area_sqkm,irsd_score,irsd_decile
20276300000,21302134228,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),9.9912,11.5,14.3148,5.9851,31.7999,17.4851,10.3251,1.1712,0.0037,Residential,36,107,0.0323,965,3
20231610000,21204131437,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),10.4421,5.4229,13.433,7.6563,26.5121,13.0792,4.8872,0.3139,0.2218,Residential,42,99,0.0301,953,3
20231620000,21204146022,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.5633,7.9182,17.1705,7.8745,32.9631,15.7926,7.4999,0.4183,0.0,Residential,44,120,0.0334,877,2
20231630000,21204131440,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),9.3228,9.0135,16.1891,9.0116,34.2142,18.0251,7.4999,0.6468,0.8668,Residential,45,136,0.0348,949,3
20231640000,21204146032,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.7094,7.2812,14.5089,6.9737,28.7638,14.2549,6.7886,0.4906,0.002,Residential,38,110,0.0286,862,1
20231650000,21204131425,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),10.1382,4.4682,13.1371,5.8378,23.4431,10.306,4.3138,0.1544,0.0,Residential,23,60,0.0129,949,3
20231800000,21204131702,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.36,4.5738,12.6782,7.1521,24.4041,11.7259,4.2319,0.2707,0.0712,Residential,35,115,0.0269,807,1
20231670000,21204131817,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.6679,7.213,13.5377,8.4883,29.239,15.7013,6.6217,0.5791,0.0122,Residential,53,184,0.0435,874,2
20231680000,21204131426,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),9.4829,8.7041,13.7589,10.1893,32.6523,18.8934,8.2487,0.4554,0.0,Residential,37,90,0.0255,902,2
20231690000,21204131810,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),10.2647,8.9963,13.5127,7.9712,30.4801,16.9674,7.708,0.7725,0.5157,Residential,35,130,0.0276,855,1
20276630000,21302134240,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),9.6802,5.6772,14.8072,6.2138,26.6983,11.8911,5.047,0.5638,0.0665,Residential,35,98,0.0277,984,4
20276640000,21302134244,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),9.0469,6.3449,24.1243,9.1393,39.6084,15.4841,5.9355,0.4094,0.0,Residential,37,95,0.034,1001,5
20276650000,21302134241,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),9.0707,6.3202,13.4634,9.0142,28.7977,15.3343,6.1183,0.2018,0.0,Residential,53,143,0.044,1021,6
20276670000,21302134134,213021341,Altona,21302,Hobsons Bay,Hobsons Bay (C),8.0802,7.7763,12.5297,7.1063,27.4123,14.8826,7.4148,0.3615,0.0,Residential,25,57,0.0203,1007,5
20276680000,21302134222,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),9.4618,4.5412,14.3121,5.647,24.5003,10.1882,4.5404,0.0007,0.0,Residential,51,177,0.0438,1063,8
20276690000,21302134207,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),8.2248,6.4241,9.0741,8.6714,24.1696,15.0955,6.0053,0.4188,0.0,Residential,38,114,0.0293,1057,7
20276700000,21302134245,213021342,Altona Meadows,21302,Hobsons Bay,Hobsons Bay (C),9.0804,4.8984,12.8264,8.1242,25.8489,13.0226,4.8852,0.0131,0.0,Residential,27,71,0.0204,988,4
20231790000,21204131727,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.7353,6.3636,15.1449,9.2364,30.7448,15.6,6.3204,0.0432,0.0,Residential,45,132,0.0351,845,1
20231810000,21204146002,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.2857,6.7755,15.0514,9.6201,31.447,16.3956,6.4935,0.282,0.0,Residential,32,112,0.0255,866,1
20231820000,21204131742,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.245,7.723,17.1941,9.506,34.4231,17.229,6.5885,0.8538,0.2807,Residential,37,102,0.0261,885,2
20231830000,21204131741,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.8931,4.1274,18.8026,7.4693,30.3994,11.5967,4.1145,0.0128,0.0,Residential,24,93,0.02,857,1
20231840000,21204145911,212041459,Noble Park - East,21204,Dandenong,Greater Dandenong (C),9.1167,9.7026,13.0845,8.2614,31.0485,17.964,8.2645,1.041,0.3972,Residential,58,160,0.0299,927,2
20231850000,21204145919,212041459,Noble Park - East,21204,Dandenong,Greater Dandenong (C),9.4417,6.2406,12.9568,7.9679,27.1653,14.2085,4.9852,1.047,0.2085,Residential,47,105,0.019,884,2
20231861000,21204146004,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.6163,7.1576,1.6946,1.32,10.1722,8.4775,3.7494,1.5762,1.8319,Commercial,0,0,0.0097,900,2
20231862000,21204146004,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),10.3193,2.7554,4.234,1.9232,8.9126,4.6786,1.5619,1.1747,0.0189,Commercial,0,3,0.008,900,2
20231863000,21204146004,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),10.728,2.2086,0.4231,0.8152,3.4469,3.0238,2.2086,0.0,0.0,Commercial,0,0,0.0125,900,2
20231864000,21204146004,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),10.6013,2.7821,7.431,2.1412,12.3542,4.9233,2.3222,0.4488,0.0112,Commercial,0,3,0.0061,900,2
20231870000,21204146023,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),10.6603,8.945,9.6738,6.5547,25.1735,15.4997,8.8669,0.0781,0.0,Residential,20,48,0.0076,849,1
20231880000,21204131737,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.9467,5.6743,17.5061,2.2392,25.4196,7.9135,3.9121,0.9155,0.8467,Education,4,26,0.0331,841,1
20231890000,21204131801,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.8999,3.7262,16.8939,7.6642,28.2843,11.3904,3.6726,0.053,0.0006,Residential,56,164,0.0342,838,1
20231900000,21204131812,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.8944,10.9148,12.3511,7.2508,30.5167,18.1656,8.1118,1.5517,1.2513,Residential,46,162,0.0413,971,4
20231911000,21204131806,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.856,11.0455,14.6062,3.3633,29.015,14.4088,6.3352,3.3902,1.32,Residential,20,59,0.049,876,2
20231912000,21204131812,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),10.7038,7.6087,9.5323,4.6076,21.7487,12.2163,7.2631,0.3456,0.0,Residential,11,11,0.004,971,4
20231920000,21204131806,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),8.5626,3.0828,74.3169,6.743,84.1427,9.8258,2.1378,0.6888,0.2562,Industrial,0,3,0.3202,876,2
20231930000,21204131818,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),10.3393,6.2139,17.3326,6.9736,30.5202,13.1875,5.743,0.2245,0.2464,Residential,58,184,0.049,862,1
20296131000,21005124226,210051242,Broadmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.4335,3.6202,13.4695,2.5904,19.6801,6.2106,3.1757,0.3996,0.0448,Industrial,0,0,0.0885,,
20296132000,21005124226,210051242,Broadmeadows,21005,Tullamarine - Broadmeadows,Hume (C),8.8102,2.2277,12.1861,1.3348,15.7486,3.5625,1.5574,0.4656,0.2046,Industrial,0,4,0.2061,,
20293870000,21005125006,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),9.8143,4.5891,16.671,8.1172,29.3773,12.7063,4.3666,0.118,0.1045,Residential,47,112,0.0359,949,3
20293880000,21005125018,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),9.7789,7.0363,16.8972,8.0678,32.0013,15.1041,6.0434,0.8039,0.189,Residential,38,94,0.0275,921,2
20293890000,21005125007,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),10.7339,3.8647,9.3697,5.8865,19.1209,9.7512,3.8536,0.011,0.0,Residential,31,46,0.0116,962,3
20293900000,21005125007,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),10.7134,3.4191,7.7176,5.0297,16.1664,8.4489,3.3681,0.051,0.0,Residential,28,39,0.0079,962,3
20293910000,21005125004,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),10.4353,6.1832,10.9301,5.4307,22.5439,11.6138,6.0697,0.1135,0.0,Residential,43,85,0.0371,926,2
20293920000,21005125009,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),9.6361,3.9947,12.5942,7.7012,24.2901,11.6959,3.8612,0.1313,0.0022,Residential,29,91,0.022,1015,5
20293930000,21005124525,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.3944,8.5627,15.5819,9.0379,33.1826,17.6007,7.5831,0.924,0.0556,Residential,47,110,0.0398,862,1
20293940000,21005124507,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.3891,5.7527,16.1948,7.6517,29.5992,13.4044,5.7514,0.0013,0.0,Residential,34,92,0.0271,949,3
20293950000,21005124539,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.9691,9.1456,13.1169,6.1811,28.4436,15.3267,7.9292,0.9545,0.2619,Residential,38,100,0.0598,1045,7
20293960000,21005124540,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.4506,6.7364,13.4944,6.6472,26.878,13.3836,6.1993,0.5371,0.0,Residential,64,163,0.0401,1026,6
20293970000,21005124510,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.8786,7.4878,11.9221,4.9508,24.3607,12.4387,5.7817,1.3245,0.3816,Residential,47,78,0.0454,993,4
20299510000,21005124930,210051249,Roxburgh Park - Somerton,21005,Tullamarine - Broadmeadows,Hume (C),9.4158,7.1584,8.4159,4.8016,20.3759,11.96,7.0554,0.1029,0.0,Residential,35,105,0.0345,946,3
20299520000,21005144315,210051443,Craigieburn - South,21005,Tullamarine - Broadmeadows,Hume (C),9.327,6.3419,12.3177,5.9097,24.5694,12.2517,6.0686,0.2669,0.0065,Residential,32,96,0.0234,926,2
20299530000,21005124901,210051249,Roxburgh Park - Somerton,21005,Tullamarine - Broadmeadows,Hume (C),9.4208,10.3281,11.9383,8.1273,30.3936,18.4554,8.4967,1.7354,0.096,Residential,41,118,0.0303,915,2
20299540000,21005124934,210051249,Roxburgh Park - Somerton,21005,Tullamarine - Broadmeadows,Hume (C),10.2837,3.7959,25.7356,3.4363,32.9679,7.2322,3.2762,0.3861,0.1337,Residential,32,87,0.1033,892,2
20299550000,21005144110,210051441,Craigieburn - Central,21005,Tullamarine - Broadmeadows,Hume (C),7.7698,10.1303,11.9628,6.4015,28.4947,16.5318,7.7888,1.4058,0.9357,Residential,34,108,0.0322,979,4
20299560000,21005144114,210051441,Craigieburn - Central,21005,Tullamarine - Broadmeadows,Hume (C),7.9424,5.4999,12.4823,7.5185,25.5008,13.0184,5.3032,0.1968,0.0,Residential,29,100,0.0298,939,3
20299570000,21005144107,210051441,Craigieburn - Central,21005,Tullamarine - Broadmeadows,Hume (C),8.5458,5.5038,13.2515,6.7173,25.4725,12.2211,5.4131,0.0623,0.0284,Residential,54,181,0.0449,954,3
20299591000,21005124628,210051246,Greenvale - Bulla,21005,Tullamarine - Broadmeadows,Hume (C),9.9102,6.4238,23.9496,9.0989,39.4722,15.5227,6.2736,0.1502,0.0,Residential,21,63,0.0318,1079,8
20299592000,21005124634,210051246,Greenvale - Bulla,21005,Tullamarine - Broadmeadows,Hume (C),8.0866,10.1251,54.5042,3.9315,68.5608,14.0566,4.9363,3.2554,1.9333,Commercial,0,0,0.1075,1044,7
20296240000,21005124715,210051247,Meadow Heights,21005,Tullamarine - Broadmeadows,Hume (C),9.1931,5.5947,19.9654,8.2388,33.7988,13.8335,5.3612,0.2335,0.0,Residential,38,97,0.0305,802,1
20289940000,21005124519,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.4977,6.507,17.1864,9.0127,32.7062,15.5197,5.2831,0.6536,0.5703,Residential,46,143,0.0374,986,4
20289950000,21005124518,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.0562,4.8654,15.7009,8.4381,29.0044,13.3035,4.6719,0.1935,0.0,Residential,41,119,0.0284,1023,6
20289960000,21005124519,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.9551,7.419,17.9879,9.1827,34.5896,16.6017,6.5914,0.6478,0.1798,Residential,31,89,0.0258,986,4
20289970000,21005124201,210051242,Broadmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.3153,11.9692,17.0862,10.9427,39.9981,22.9119,10.3018,1.2173,0.4501,Residential,56,130,0.0441,872,2
20289980000,21005124522,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.3356,5.6994,15.1669,10.1537,31.02,15.8531,5.1964,0.5031,0.0,Residential,31,111,0.0261,977,4
20289990000,21005124548,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.4996,8.3359,12.3666,9.1004,29.8029,17.4363,7.7597,0.5327,0.0435,Residential,40,124,0.0285,1012,5
20290000000,21005124202,210051242,Broadmeadows,21005,Tullamarine - Broadmeadows,Hume (C),10.2373,10.4946,19.5772,9.7846,39.8564,20.2792,8.4116,1.7842,0.2989,Residential,39,111,0.0291,862,1
20290010000,21005124533,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.7265,11.219,13.0322,12.4735,36.7248,23.6926,9.1394,1.2607,0.8189,Residential,35,93,0.0268,1006,5
20296210000,21005124201,210051242,Broadmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.8153,8.2394,17.8269,8.9185,34.9848,17.1579,7.0313,0.7842,0.4238,Residential,45,106,0.0322,872,2
20296220000,21005125017,210051250,Tullamarine,21005,Tullamarine - Broadmeadows,Hume (C),10.0766,20.6375,33.1409,4.4018,58.1802,25.0393,11.9201,5.906,2.8114,Parkland,0,0,0.0258,,
20296231000,21005124539,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.5603,4.947,3.7514,2.9024,11.6008,7.8494,3.3933,1.2024,0.3513,Commercial,0,0,0.0346,1045,7
20296232000,21005124539,210051245,Gladstone Park - Westmeadows,21005,Tullamarine - Broadmeadows,Hume (C),9.382,3.8985,3.8343,1.775,9.5078,5.6735,2.2026,1.2247,0.4712,Commercial,0,0,0.0715,1045,7
20231980000,21204131734,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.3312,10.4223,13.0323,7.6713,31.1259,18.0936,9.5124,0.6265,0.2834,Residential,35,107,0.0158,861,1
20296250000,21005124923,210051249,Roxburgh Park - Somerton,21005,Tullamarine - Broadmeadows,Hume (C),9.6404,7.4235,23.8613,6.8019,38.0867,14.2255,5.0834,2.0899,0.2502,Residential,54,184,0.0516,889,2
20296260000,21005124916,210051249,Roxburgh Park - Somerton,21005,Tullamarine - Broadmeadows,Hume (C),9.5434,9.0329,17.0363,6.8144,32.8836,15.8473,6.8239,2.0205,0.1884,Residential,56,172,0.0544,952,3
20232340000,21204145916,212041459,Noble Park - East,21204,Dandenong,Greater Dandenong (C),8.2946,22.913,19.9876,7.8543,50.7549,30.7673,11.9227,7.0703,3.92,Parkland,0,0,0.0066,824,1
20232350000,21204146003,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.0566,8.7112,14.2854,8.1985,31.1951,16.9096,8.2247,0.4815,0.005,Residential,37,87,0.0224,832,1
20232360000,21204131702,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.3269,7.6073,13.5375,9.2352,30.38,16.8425,7.2575,0.3498,0.0,Residential,48,157,0.0305,807,1
20232370000,21204131416,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),11.6327,4.5236,1.2854,1.4343,7.2433,5.9579,3.0193,1.3125,0.1917,Commercial,0,0,0.1311,913,2
20232380000,21204131432,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),9.7579,5.6955,13.3613,8.6964,27.7532,14.3919,5.5229,0.1684,0.0042,Residential,48,149,0.0377,953,3
20232391000,21204131729,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.2862,4.2707,8.8323,1.8753,14.9783,6.146,2.6355,1.2367,0.3985,Industrial,0,0,0.1204,781,1
20232392000,21204131729,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),10.8527,1.9428,6.4819,1.6957,10.1203,3.6384,1.4573,0.3361,0.1493,Industrial,0,0,0.0716,781,1
20231700000,21204146035,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.5888,6.3528,15.9318,9.2505,31.5351,15.6033,6.0274,0.2316,0.0938,Residential,59,199,0.0421,847,1
20231710000,21204146029,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),10.3858,5.1404,11.9465,6.9066,23.9934,12.0469,4.6457,0.4849,0.0098,Residential,55,127,0.0278,853,1
20296840000,21005144110,210051441,Craigieburn - Central,21005,Tullamarine - Broadmeadows,Hume (C),7.9385,8.6863,13.7523,8.3178,30.7565,17.0041,7.7013,0.985,0.0,Residential,51,142,0.0412,979,4
20231720000,21204146012,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.3894,6.5458,16.515,9.3488,32.4096,15.8946,6.2838,0.262,0.0,Residential,41,112,0.0281,886,2
20231731000,21204131822,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),8.7009,13.2475,13.0865,10.205,36.539,23.4525,11.4084,1.2968,0.5423,Residential,24,50,0.019,899,2
20231732000,21204131822,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.1359,15.0778,11.8475,7.668,34.5933,22.7458,12.2091,2.5379,0.3307,Residential,20,66,0.0178,899,2
20231740000,21204131718,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),10.0233,6.8617,16.815,6.5018,30.1786,13.3635,6.2911,0.4763,0.0943,Residential,37,115,0.025,862,1
20231750000,21204131727,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.8149,5.5026,13.814,7.418,26.7346,12.9206,5.0963,0.3514,0.0548,Residential,58,172,0.0411,845,1
20231760000,21204131813,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),10.2095,8.9443,14.6524,9.1342,32.7309,18.0785,7.6585,1.2605,0.0254,Residential,50,152,0.0504,909,2
20231771000,21204131802,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.7112,10.3072,18.1388,15.8196,44.2656,26.1268,9.5076,0.7572,0.0425,Residential,37,133,0.0392,914,2
20281730000,21302134319,213021343,Altona North,21302,Hobsons Bay,Hobsons Bay (C),8.9679,9.4781,12.6269,7.9187,30.0236,17.3968,7.2164,1.264,0.9977,Residential,30,65,0.0194,931,3
20281740000,21302134505,213021345,Seabrook,21302,Hobsons Bay,Hobsons Bay (C),10.2706,7.9744,11.6515,8.6955,28.3215,16.6699,7.7739,0.1893,0.0112,Residential,57,142,0.0399,1030,6
20232560000,21204146023,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.8377,5.9193,10.0066,7.8568,23.7828,13.7761,5.9184,0.0009,0.0,Residential,48,82,0.0131,849,1
20232570000,21204146009,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),9.4267,9.3821,12.8437,8.1494,30.3752,17.5314,8.1213,1.1655,0.0952,Residential,36,106,0.0255,879,2
20232580000,21204131736,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),8.8791,8.8919,12.9215,7.6417,29.4551,16.5336,7.9415,0.9409,0.0095,Residential,41,95,0.0264,890,2
20232590000,21204131431,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),9.5248,10.7364,42.923,4.1407,57.8001,14.8771,6.4904,2.8183,1.4277,Education,27,33,0.0784,906,2
20232600000,21204146005,212041460,Noble Park - West,21204,Dandenong,Greater Dandenong (C),10.2188,10.6365,10.2158,7.3232,28.1755,17.9597,8.9575,1.4548,0.2242,Residential,24,175,0.0262,830,1
20232610000,21204131809,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.893,7.5261,14.8308,6.9369,29.2939,14.4631,6.6774,0.3499,0.4988,Residential,31,100,0.0249,847,1
20232620000,21204131815,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),10.8586,4.5287,2.223,1.0237,7.7753,5.5524,2.9802,1.4719,0.0766,Commercial,0,0,0.0269,861,1
20232630000,21204131811,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.9627,4.33,14.9665,7.2519,26.5484,11.5819,3.9753,0.3546,0.0,Residential,48,172,0.0355,835,1
20232640000,21204131806,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),10.0612,1.7343,30.5802,2.8765,35.191,4.6108,1.0844,0.4307,0.2192,Parkland,0,0,0.2548,876,2
20232650000,21204131808,212041318,Springvale South,21204,Dandenong,Greater Dandenong (C),9.9572,14.3259,11.0136,8.6733,34.0128,22.9992,11.0379,2.6535,0.6345,Residential,33,110,0.0263,919,2
20232660000,21204131703,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.0218,5.3701,17.1893,8.4108,30.9701,13.7808,4.9966,0.2292,0.1443,Residential,45,126,0.0346,819,1
20232670000,21204131709,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),10.0748,4.2097,5.1855,1.9692,11.3645,6.179,3.7218,0.4632,0.0248,Commercial,3,5,0.0493,883,2
20232680000,21204131730,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),8.8741,7.7814,13.5035,7.4647,28.7496,15.2461,7.299,0.4782,0.0042,Residential,36,112,0.0192,808,1
20231940000,21204131445,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),9.3435,21.9287,46.4106,5.7208,74.0601,27.6496,12.0189,5.7414,4.1684,Parkland,0,0,0.0089,920,2
20231950000,21204131726,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),8.3705,6.6022,23.516,9.9592,40.0774,16.5614,6.5682,0.0336,0.0004,Residential,36,126,0.0256,797,1
20231960000,21204131725,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),10.19,1.2909,8.046,3.6885,13.0254,4.9794,1.2032,0.0877,0.0,Transport,0,0,0.0157,796,1
20231971000,21204131734,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),8.6965,3.8184,5.3767,1.5628,10.758,5.3813,2.7482,0.9415,0.1287,Industrial,0,0,0.0986,861,1
20231972000,21204131734,212041317,Springvale,21204,Dandenong,Greater Dandenong (C),9.985,2.6617,7.0905,2.3796,12.1318,5.0414,2.5143,0.1474,0.0,Industrial,0,0,0.0362,861,1
20231990000,21204145905,212041459,Noble Park - East,21204,Dandenong,Greater Dandenong (C),8.8759,12.5183,11.1309,6.7632,30.4124,19.2815,8.9275,1.7943,1.7965,Residential,31,87,0.021,865,1
20232000000,21204145918,212041459,Noble Park - East,21204,Dandenong,Greater Dandenong (C),8.8681,17.4088,12.5109,7.9788,37.8985,25.3876,12.6812,3.0628,1.6648,Residential,23,63,0.0167,934,3
